date,state,zhvi
2011-11-01,Rhode Island,211625.8539001185
2011-12-01,Rhode Island,209981.8575940535
2012-01-01,Rhode Island,208857.4531218273
2012-02-01,Rhode Island,208148.9720771232
2012-03-01,Rhode Island,207805.1438768544
2012-04-01,Rhode Island,207577.3839330627
2012-05-01,Rhode Island,207611.1780764947
2012-06-01,Rhode Island,207719.0620772357
2012-07-01,Rhode Island,207894.39070787397
2012-08-01,Rhode Island,207817.39039405264
2012-09-01,Rhode Island,207593.50426455567
2012-10-01,Rhode Island,207541.07417663184
2012-11-01,Rhode Island,207950.68749708528
2012-12-01,Rhode Island,208156.29716855744
2013-01-01,Rhode Island,208210.43866196764
2013-02-01,Rhode Island,208408.95653367392
2013-03-01,Rhode Island,209268.13634803507
2013-04-01,Rhode Island,210522.92227512292
2013-05-01,Rhode Island,211895.65281671452
2013-06-01,Rhode Island,213250.91281331095
2013-07-01,Rhode Island,214405.843340011
2013-08-01,Rhode Island,215417.8710365677
2013-09-01,Rhode Island,216322.2179729051
2013-10-01,Rhode Island,217220.89737748736
2013-11-01,Rhode Island,218052.1835801405
2013-12-01,Rhode Island,218570.78729970023
2014-01-01,Rhode Island,218972.9601366679
2014-02-01,Rhode Island,219349.40773600395
2014-03-01,Rhode Island,220096.72190381397
2014-04-01,Rhode Island,221319.78250171695
2014-05-01,Rhode Island,222633.0204298979
2014-06-01,Rhode Island,223453.62249230233
2014-07-01,Rhode Island,223769.4037416745
2014-08-01,Rhode Island,223790.46655182663
2014-09-01,Rhode Island,224048.84179626405
2014-10-01,Rhode Island,224266.380953012
2014-11-01,Rhode Island,224757.09422169288
2014-12-01,Rhode Island,225148.53466178456
2015-01-01,Rhode Island,225511.26276941353
2015-02-01,Rhode Island,226067.44367033383
2015-03-01,Rhode Island,226814.9822164711
2015-04-01,Rhode Island,227708.14014060123
2015-05-01,Rhode Island,228364.79094181932
2015-06-01,Rhode Island,228917.3978179884
2015-07-01,Rhode Island,229784.676984807
2015-08-01,Rhode Island,230893.20307827645
2015-09-01,Rhode Island,232238.22713459717
2015-10-01,Rhode Island,233593.44253618256
2015-11-01,Rhode Island,235103.52970589575
2015-12-01,Rhode Island,236637.79899357943
2016-01-01,Rhode Island,238188.53518171475
2016-02-01,Rhode Island,239408.12253468993
2016-03-01,Rhode Island,240276.8308577776
2016-04-01,Rhode Island,241104.56256830497
2016-05-01,Rhode Island,242239.82145704687
2016-06-01,Rhode Island,243660.21851221655
2016-07-01,Rhode Island,244965.484220906
2016-08-01,Rhode Island,246010.8263614499
2016-09-01,Rhode Island,247211.2258256512
2016-10-01,Rhode Island,248385.9013059535
2016-11-01,Rhode Island,249954.58476360657
2016-12-01,Rhode Island,251568.33660790647
2017-01-01,Rhode Island,253303.10309105017
2017-02-01,Rhode Island,254902.32011541649
2017-03-01,Rhode Island,256529.55843940596
2017-04-01,Rhode Island,258495.6833186097
2017-05-01,Rhode Island,260496.77448250417
2017-06-01,Rhode Island,262330.34939936554
2017-07-01,Rhode Island,263744.10798043857
2017-08-01,Rhode Island,264821.8674354436
2017-09-01,Rhode Island,265981.8770686753
2017-10-01,Rhode Island,267216.43875682406
2017-11-01,Rhode Island,268896.2867799745
2017-12-01,Rhode Island,270649.3077078235
2018-01-01,Rhode Island,272307.67480307026
2018-02-01,Rhode Island,273579.0973716336
2018-03-01,Rhode Island,275205.73285392794
2018-04-01,Rhode Island,277059.59979320114
2018-05-01,Rhode Island,279047.08401302685
2018-06-01,Rhode Island,280518.73476911825
2018-07-01,Rhode Island,282101.0278446292
2018-08-01,Rhode Island,283627.55706640385
2018-09-01,Rhode Island,284975.5904198527
2018-10-01,Rhode Island,285597.005960664
2018-11-01,Rhode Island,285829.1276675479
2018-12-01,Rhode Island,285963.6075890038
2019-01-01,Rhode Island,286164.87536776584
2019-02-01,Rhode Island,286751.9664406772
2019-03-01,Rhode Island,287577.30264299986
2019-04-01,Rhode Island,288736.91010578437
2019-05-01,Rhode Island,289572.2228198746
2019-06-01,Rhode Island,290329.92079896753
2019-07-01,Rhode Island,290869.28652854206
2019-08-01,Rhode Island,291407.23983239074
2019-09-01,Rhode Island,292003.4335254866
2019-10-01,Rhode Island,292858.6323477106
2019-11-01,Rhode Island,294382.3178121269
2019-12-01,Rhode Island,296045.7416204955
2020-01-01,Rhode Island,298388.0370761106
2020-02-01,Rhode Island,300797.85240831034
2020-03-01,Rhode Island,303481.17011503945
2020-04-01,Rhode Island,305754.27198674623
2020-05-01,Rhode Island,306762.10739113996
2020-06-01,Rhode Island,306860.41173408803
2020-07-01,Rhode Island,306960.3852470997
2020-08-01,Rhode Island,308524.8984422703
2020-09-01,Rhode Island,311848.59221584
2020-10-01,Rhode Island,316466.48374626815
2020-11-01,Rhode Island,321971.8865038611
2020-12-01,Rhode Island,327786.73801019083
2021-01-01,Rhode Island,333216.7476256777
2021-02-01,Rhode Island,338885.73582374264
2021-03-01,Rhode Island,344777.85039596347
2021-04-01,Rhode Island,351260.9817853079
2021-05-01,Rhode Island,357811.2282897508
2021-06-01,Rhode Island,363958.1029495627
2021-07-01,Rhode Island,368359.59936294315
2021-08-01,Rhode Island,370496.7654234813
2021-09-01,Rhode Island,370828.15016871435
2021-10-01,Rhode Island,370909.476567548
2021-11-01,Rhode Island,371798.4567433109
2021-12-01,Rhode Island,373507.2494677123
2022-01-01,Rhode Island,377442.65881501214
2022-02-01,Rhode Island,383425.7958483528
2022-03-01,Rhode Island,391267.4606613419
2022-04-01,Rhode Island,398962.51831645874
2022-05-01,Rhode Island,405772.15882439096
2022-06-01,Rhode Island,411316.1310158042
2022-07-01,Rhode Island,414073.415117827
2022-08-01,Rhode Island,413713.59828960215
2022-09-01,Rhode Island,411467.0014197719
2022-10-01,Rhode Island,410023.9226427449
2022-11-01,Rhode Island,409792.7490245233
2022-12-01,Rhode Island,409985.91139518906
2023-01-01,Rhode Island,409474.9564836467
2023-02-01,Rhode Island,409496.4617634085
2023-03-01,Rhode Island,410757.3110187224
2023-04-01,Rhode Island,414056.5482581703
2023-05-01,Rhode Island,418301.04443412833
2023-06-01,Rhode Island,422850.415499856
2023-07-01,Rhode Island,427163.4113589294
2023-08-01,Rhode Island,430963.28960580815
2023-09-01,Rhode Island,434017.6782623879
2023-10-01,Rhode Island,436581.14512557705
2023-11-01,Rhode Island,438557.9366683657
2023-12-01,Rhode Island,440586.09966797655
2024-01-01,Rhode Island,441872.6120769829
2024-02-01,Rhode Island,443421.0065521133
2024-03-01,Rhode Island,446078.8065252897
2024-04-01,Rhode Island,449999.1933764528
2024-05-01,Rhode Island,454169.5637743293
2024-06-01,Rhode Island,457235.4914685583
2024-07-01,Rhode Island,459988.70196384325
2024-08-01,Rhode Island,462753.2242188896
2024-09-01,Rhode Island,465565.05610405904
2024-10-01,Rhode Island,468025.6566336612
2024-11-01,Rhode Island,469978.8578314758
2024-12-01,Rhode Island,471952.6614702263
2025-01-01,Rhode Island,473370.8897007152
2025-02-01,Rhode Island,474760.7654520922
2025-03-01,Rhode Island,475223.43005210656
2025-04-01,Rhode Island,475731.04661937134
2025-05-01,Rhode Island,476139.9019016425
2025-06-01,Rhode Island,476787.9845974369
2025-07-01,Rhode Island,477698.4279811176
2025-08-01,Rhode Island,478668.1331413805
2025-09-01,Rhode Island,479995.9067548884
2025-10-01,Rhode Island,481655.8064523901
2025-11-01,Rhode Island,483156.70748480735
2025-12-01,Rhode Island,484853.8863958136
2026-01-01,Rhode Island,486411.1767311979
2000-01-01,South Carolina,113363.56029457742
2000-02-01,South Carolina,113613.82137235971
2000-03-01,South Carolina,113817.74617265291
2000-04-01,South Carolina,114285.2138487968
2000-05-01,South Carolina,114721.66779135836
2000-06-01,South Carolina,115202.42955290477
2000-07-01,South Carolina,115668.96381032528
2000-08-01,South Carolina,116182.54360813904
2000-09-01,South Carolina,116712.74501468964
2000-10-01,South Carolina,117234.61679960732
2000-11-01,South Carolina,117754.485273259
2000-12-01,South Carolina,118198.38576113446
2001-01-01,South Carolina,118715.43143550427
2001-02-01,South Carolina,119178.04575525656
2001-03-01,South Carolina,119657.06745972772
2001-04-01,South Carolina,119985.1399339806
2001-05-01,South Carolina,120355.45316666244
2001-06-01,South Carolina,120748.78089646522
2001-07-01,South Carolina,121230.51448679196
2001-08-01,South Carolina,121624.16239711428
2001-09-01,South Carolina,121960.92753192889
2001-10-01,South Carolina,122275.43207687984
2001-11-01,South Carolina,122604.92174298778
2001-12-01,South Carolina,122934.63735183729
2002-01-01,South Carolina,123185.69254036236
2002-02-01,South Carolina,123336.88222057566
2002-03-01,South Carolina,123468.24635549435
2002-04-01,South Carolina,123590.49040952248
2002-05-01,South Carolina,123806.28023872444
2002-06-01,South Carolina,124037.14277945591
2002-07-01,South Carolina,124366.5706334733
2002-08-01,South Carolina,124684.86493647
2002-09-01,South Carolina,125002.43653405731
2002-10-01,South Carolina,125302.53790934695
2002-11-01,South Carolina,125623.83072753531
2002-12-01,South Carolina,125954.4695404094
2003-01-01,South Carolina,126279.02627509215
2003-02-01,South Carolina,126632.05670866992
2003-03-01,South Carolina,126973.94379096408
2003-04-01,South Carolina,127246.5288036036
2003-05-01,South Carolina,127522.53612240056
2003-06-01,South Carolina,127843.20838295488
2003-07-01,South Carolina,128303.22510838685
2003-08-01,South Carolina,128777.94308879232
2003-09-01,South Carolina,129252.42670666166
2003-10-01,South Carolina,129706.3830809327
2003-11-01,South Carolina,130147.50022925496
2003-12-01,South Carolina,130591.1790707702
2004-01-01,South Carolina,131007.93064898324
2004-02-01,South Carolina,131444.84794560503
2004-03-01,South Carolina,131905.56197059955
2004-04-01,South Carolina,132356.19643967916
2004-05-01,South Carolina,132923.53289205724
2004-06-01,South Carolina,133566.4315267311
2004-07-01,South Carolina,134334.2110585958
2004-08-01,South Carolina,135042.50756599012
2004-09-01,South Carolina,135784.75545382986
2004-10-01,South Carolina,136545.2835977306
2004-11-01,South Carolina,137356.18067336772
2004-12-01,South Carolina,138149.3848813113
2005-01-01,South Carolina,138925.96119618302
2005-02-01,South Carolina,139696.88476191286
2005-03-01,South Carolina,140564.04531221985
2005-04-01,South Carolina,141438.55590215605
2005-05-01,South Carolina,142326.16255929277
2005-06-01,South Carolina,143250.4109449375
2005-07-01,South Carolina,144342.3887265408
2005-08-01,South Carolina,145494.15541032437
2005-09-01,South Carolina,146618.87669491422
2005-10-01,South Carolina,147675.72876390917
2005-11-01,South Carolina,148686.02093169282
2005-12-01,South Carolina,149719.48080354932
2006-01-01,South Carolina,150687.1569341879
2006-02-01,South Carolina,151843.8317920145
2006-03-01,South Carolina,152931.71426618306
2006-04-01,South Carolina,154086.81231507426
2006-05-01,South Carolina,155202.12214913763
2006-06-01,South Carolina,156436.57404262605
2006-07-01,South Carolina,157710.72381722587
2006-08-01,South Carolina,158867.4786541967
2006-09-01,South Carolina,159855.85340457832
2006-10-01,South Carolina,160672.82854605318
2006-11-01,South Carolina,161290.34888037317
2006-12-01,South Carolina,161786.2693744585
2007-01-01,South Carolina,162215.86425339404
2007-02-01,South Carolina,162621.85393248778
2007-03-01,South Carolina,163000.80745129733
2007-04-01,South Carolina,163260.47975723512
2007-05-01,South Carolina,163512.06594255916
2007-06-01,South Carolina,163681.28627930788
2007-07-01,South Carolina,163847.3965119375
2007-08-01,South Carolina,163985.27456967582
2007-09-01,South Carolina,164072.01770957044
2007-10-01,South Carolina,164007.5172601686
2007-11-01,South Carolina,163871.91782421054
2007-12-01,South Carolina,163712.95366719805
2008-01-01,South Carolina,163663.5861902626
2008-02-01,South Carolina,163554.71008604622
2008-03-01,South Carolina,163294.9244861982
2008-04-01,South Carolina,162967.49716645628
2008-05-01,South Carolina,162659.05324263137
2008-06-01,South Carolina,162383.01411432435
2008-07-01,South Carolina,161880.85307010522
2008-08-01,South Carolina,161220.15179985084
2008-09-01,South Carolina,160497.7916690169
2008-10-01,South Carolina,159836.13543118737
2008-11-01,South Carolina,158975.07476265795
2008-12-01,South Carolina,158089.21496545122
2009-01-01,South Carolina,157071.31533554674
2009-02-01,South Carolina,156148.13113956255
2009-03-01,South Carolina,155386.94778764175
2009-04-01,South Carolina,154671.26524160363
2009-05-01,South Carolina,153852.17291042118
2009-06-01,South Carolina,152847.68668713074
2009-07-01,South Carolina,151916.18289166942
2009-08-01,South Carolina,151172.69461210887
2009-09-01,South Carolina,150516.4597948193
2009-10-01,South Carolina,149910.62655208257
2009-11-01,South Carolina,149447.67838861488
2009-12-01,South Carolina,149158.98214147708
2010-01-01,South Carolina,149018.38388397332
2010-02-01,South Carolina,148834.55764087554
2010-03-01,South Carolina,148583.91039644423
2010-04-01,South Carolina,148402.06941975854
2010-05-01,South Carolina,148341.78295053227
2010-06-01,South Carolina,148203.79850164772
2010-07-01,South Carolina,147842.65338115187
2010-08-01,South Carolina,147340.61331909173
2010-09-01,South Carolina,146699.54957875973
2010-10-01,South Carolina,145997.4637043961
2010-11-01,South Carolina,145302.39972092296
2010-12-01,South Carolina,144519.78012011305
2011-01-01,South Carolina,143648.92913307282
2011-02-01,South Carolina,142639.04864965458
2011-03-01,South Carolina,141808.32897823284
2011-04-01,South Carolina,141025.0719410845
2011-05-01,South Carolina,140311.24571481222
2011-06-01,South Carolina,139621.02139751377
2011-07-01,South Carolina,139085.19791028925
2011-08-01,South Carolina,138605.62951167536
2011-09-01,South Carolina,138127.99652529377
2011-10-01,South Carolina,137638.22153177124
2011-11-01,South Carolina,137180.02176025955
2011-12-01,South Carolina,136950.21676917002
2012-01-01,South Carolina,136921.02467904123
2012-02-01,South Carolina,137220.62637957823
2012-03-01,South Carolina,137628.01579664313
2012-04-01,South Carolina,138085.76874013222
2012-05-01,South Carolina,138513.8726761197
2012-06-01,South Carolina,138852.8890339708
2012-07-01,South Carolina,139080.686080556
2012-08-01,South Carolina,139147.18828695884
2012-09-01,South Carolina,139277.60110200188
2012-10-01,South Carolina,139463.51221858108
2012-11-01,South Carolina,139606.83450370663
2012-12-01,South Carolina,139694.12055246517
2013-01-01,South Carolina,139796.1175249427
2013-02-01,South Carolina,140067.38217889465
2013-03-01,South Carolina,140490.07582968558
2013-04-01,South Carolina,140996.79636539723
2013-05-01,South Carolina,141570.0478011496
2013-06-01,South Carolina,142171.05573019898
2013-07-01,South Carolina,142686.93147604077
2013-08-01,South Carolina,143217.69530516557
2013-09-01,South Carolina,143680.5093290999
2013-10-01,South Carolina,144262.13414571848
2013-11-01,South Carolina,144612.93245062913
2013-12-01,South Carolina,144976.93968192927
2014-01-01,South Carolina,145313.18933256515
2014-02-01,South Carolina,145905.34687944312
2014-03-01,South Carolina,146444.1746695646
2014-04-01,South Carolina,147003.31997816567
2014-05-01,South Carolina,147561.52183140043
2014-06-01,South Carolina,148114.75873448222
2014-07-01,South Carolina,148670.81156625203
2014-08-01,South Carolina,148990.61566160503
2014-09-01,South Carolina,149208.82508834513
2014-10-01,South Carolina,149201.31936612868
2014-11-01,South Carolina,149357.44507697402
2014-12-01,South Carolina,149598.816995854
2015-01-01,South Carolina,149978.05293151838
2015-02-01,South Carolina,150420.2240910141
2015-03-01,South Carolina,151003.66701423877
2015-04-01,South Carolina,151697.96565030204
2015-05-01,South Carolina,152514.16645927363
2015-06-01,South Carolina,153313.99091238572
2015-07-01,South Carolina,154138.64959077173
2015-08-01,South Carolina,154947.5996062548
2015-09-01,South Carolina,155751.7821479844
2015-10-01,South Carolina,156664.89992750614
2015-11-01,South Carolina,157531.0585041926
2015-12-01,South Carolina,158463.4654642483
2016-01-01,South Carolina,159421.05419533627
2016-02-01,South Carolina,160287.52782555931
2016-03-01,South Carolina,160816.88284397192
2016-04-01,South Carolina,161251.35437101897
2016-05-01,South Carolina,161644.7592009683
2016-06-01,South Carolina,162229.30183243626
2016-07-01,South Carolina,162695.69412269222
2016-08-01,South Carolina,163269.32106903565
2016-09-01,South Carolina,164000.1451631625
2016-10-01,South Carolina,164936.8905490503
2016-11-01,South Carolina,165861.65565247738
2016-12-01,South Carolina,166628.77906511436
2017-01-01,South Carolina,167101.15015397232
2017-02-01,South Carolina,167479.7863598344
2017-03-01,South Carolina,167866.91671124764
2017-04-01,South Carolina,168592.70644682695
2017-05-01,South Carolina,169275.2415592296
2017-06-01,South Carolina,169979.23337109436
2017-07-01,South Carolina,170594.20066608966
2017-08-01,South Carolina,171333.79240308775
2017-09-01,South Carolina,172202.1032258622
2017-10-01,South Carolina,173096.1677885425
2017-11-01,South Carolina,174108.5394977642
2017-12-01,South Carolina,175055.78984974744
2018-01-01,South Carolina,175964.12633604734
2018-02-01,South Carolina,176829.71171880778
2018-03-01,South Carolina,177879.23781175507
2018-04-01,South Carolina,178713.7288492952
2018-05-01,South Carolina,179434.57754529172
2018-06-01,South Carolina,179904.56087446562
2018-07-01,South Carolina,180729.92876618137
2018-08-01,South Carolina,181695.84824803428
2018-09-01,South Carolina,182736.17453811457
2018-10-01,South Carolina,183414.58795251817
2018-11-01,South Carolina,184035.86451533576
2018-12-01,South Carolina,184624.84983482904
2019-01-01,South Carolina,185432.19212038536
2019-02-01,South Carolina,186260.00257849073
2019-03-01,South Carolina,187213.45521794516
2019-04-01,South Carolina,188062.7189329721
2019-05-01,South Carolina,188870.7480730173
2019-06-01,South Carolina,189658.0931755662
2019-07-01,South Carolina,190419.45162777952
2019-08-01,South Carolina,191169.27226818912
2019-09-01,South Carolina,191732.1406488339
2019-10-01,South Carolina,192459.62469314112
2019-11-01,South Carolina,193456.2944934203
2019-12-01,South Carolina,194641.65360957425
2020-01-01,South Carolina,195908.41649742913
2020-02-01,South Carolina,196956.3735222052
2020-03-01,South Carolina,198066.254417531
2020-04-01,South Carolina,199083.8311699554
2020-05-01,South Carolina,199961.94842734575
2020-06-01,South Carolina,200726.11962786465
2020-07-01,South Carolina,201738.85378970116
2020-08-01,South Carolina,203311.4698233455
2020-09-01,South Carolina,205662.87672568148
2020-10-01,South Carolina,208394.7034636247
2020-11-01,South Carolina,211347.23191881113
2020-12-01,South Carolina,214124.8431643896
2021-01-01,South Carolina,216721.8945005375
2021-02-01,South Carolina,219388.88796425468
2021-03-01,South Carolina,222146.69637841044
2021-04-01,South Carolina,225038.96773352873
2021-05-01,South Carolina,228409.1992724431
2021-06-01,South Carolina,232360.2175976523
2021-07-01,South Carolina,236345.53900768363
2021-08-01,South Carolina,239485.55475781555
2021-09-01,South Carolina,241768.59560079535
2021-10-01,South Carolina,244105.63162088988
2021-11-01,South Carolina,247035.21767097432
2021-12-01,South Carolina,250311.58382206655
2022-01-01,South Carolina,254426.3628575787
2022-02-01,South Carolina,259137.38443195383
2022-03-01,South Carolina,264487.3238012286
2022-04-01,South Carolina,269943.30866168666
2022-05-01,South Carolina,275120.0635601392
2022-06-01,South Carolina,279993.33034886076
2022-07-01,South Carolina,283353.1660371101
2022-08-01,South Carolina,285107.19042867026
2022-09-01,South Carolina,285250.9506314742
2022-10-01,South Carolina,285210.4722783603
2022-11-01,South Carolina,285105.80002295837
2022-12-01,South Carolina,284871.3706039219
2023-01-01,South Carolina,284263.6472100817
2023-02-01,South Carolina,283715.42730099015
2023-03-01,South Carolina,283825.87056608003
2023-04-01,South Carolina,284645.9202882958
2023-05-01,South Carolina,285972.5887152956
2023-06-01,South Carolina,287681.417153653
2023-07-01,South Carolina,289082.8949379144
2023-08-01,South Carolina,290322.56063910667
2023-09-01,South Carolina,291191.44219139183
2023-10-01,South Carolina,291988.76243913383
2023-11-01,South Carolina,292748.35365510004
2023-12-01,South Carolina,293262.4603517319
2024-01-01,South Carolina,293592.64625267446
2024-02-01,South Carolina,294146.5163891225
2024-03-01,South Carolina,295295.0808864522
2024-04-01,South Carolina,296772.2447308498
2024-05-01,South Carolina,297978.9292952811
2024-06-01,South Carolina,298586.07392923994
2024-07-01,South Carolina,298855.26279378985
2024-08-01,South Carolina,298966.6794065587
2024-09-01,South Carolina,298919.88067684224
2024-10-01,South Carolina,298802.2674886232
2024-11-01,South Carolina,298514.63899902353
2024-12-01,South Carolina,298685.9831225497
2025-01-01,South Carolina,299136.08212149655
2025-02-01,South Carolina,299706.01846039813
2025-03-01,South Carolina,299614.75148021727
2025-04-01,South Carolina,299104.63188906456
2025-05-01,South Carolina,298492.7332322045
2025-06-01,South Carolina,297769.81462785555
2025-07-01,South Carolina,297111.10948156356
2025-08-01,South Carolina,296478.5884455073
2025-09-01,South Carolina,296436.6740143359
2025-10-01,South Carolina,296679.90682313737
2025-11-01,South Carolina,297177.0993621512
2025-12-01,South Carolina,297669.8856100667
2026-01-01,South Carolina,298315.8843962056
2000-01-01,South Dakota,105043.28015809727
2000-02-01,South Dakota,104820.0978908665
2000-03-01,South Dakota,104507.77082126812
2000-04-01,South Dakota,104086.78742894628
2000-05-01,South Dakota,103911.6460360607
2000-06-01,South Dakota,103791.6374905077
2000-07-01,South Dakota,103707.94901179471
2000-08-01,South Dakota,103554.18184305
2000-09-01,South Dakota,103768.40166526724
2000-10-01,South Dakota,104008.5069195886
2000-11-01,South Dakota,104047.71131536907
2000-12-01,South Dakota,103948.4618574652
2001-01-01,South Dakota,104008.07646549428
2001-02-01,South Dakota,104222.39488593565
2001-03-01,South Dakota,104662.3077635226
2001-04-01,South Dakota,105058.09614985032
2001-05-01,South Dakota,105637.33049836029
2001-06-01,South Dakota,105935.73930367013
2001-07-01,South Dakota,106221.08761699052
2001-08-01,South Dakota,106289.31203444314
2001-09-01,South Dakota,106378.438597005
2001-10-01,South Dakota,106582.41216477715
2001-11-01,South Dakota,106825.57309451432
2001-12-01,South Dakota,106987.2226686367
2002-01-01,South Dakota,107114.54900706452
2002-02-01,South Dakota,107570.48304650137
2002-03-01,South Dakota,107932.6741218356
2002-04-01,South Dakota,108181.90074266092
2002-05-01,South Dakota,108283.28403673523
2002-06-01,South Dakota,108628.3717506606
2002-07-01,South Dakota,109042.5243472759
2002-08-01,South Dakota,109424.94539876812
2002-09-01,South Dakota,109910.04827025632
2002-10-01,South Dakota,110239.71764263668
2002-11-01,South Dakota,110455.27785020058
2002-12-01,South Dakota,110572.62910880116
2003-01-01,South Dakota,111020.8297220836
2003-02-01,South Dakota,111835.68594046411
2003-03-01,South Dakota,112385.49639648944
2003-04-01,South Dakota,112641.39829526462
2003-05-01,South Dakota,112468.20905469988
2003-06-01,South Dakota,112551.01516019551
2003-07-01,South Dakota,112827.41719703603
2003-08-01,South Dakota,113418.6767547108
2003-09-01,South Dakota,114247.23594772418
2003-10-01,South Dakota,115216.9489208591
2003-11-01,South Dakota,115932.55444270778
2003-12-01,South Dakota,116308.84152758964
2004-01-01,South Dakota,116479.85318367204
2004-02-01,South Dakota,116912.41545218676
2004-03-01,South Dakota,117477.75851859908
2004-04-01,South Dakota,117959.04366407316
2004-05-01,South Dakota,118525.99751598292
2004-06-01,South Dakota,119280.47322830168
2004-07-01,South Dakota,120305.71430287628
2004-08-01,South Dakota,121217.37155783956
2004-09-01,South Dakota,122026.88550029168
2004-10-01,South Dakota,122710.25691522972
2004-11-01,South Dakota,123355.89206092583
2004-12-01,South Dakota,123873.14280840424
2005-01-01,South Dakota,124489.11615493416
2005-02-01,South Dakota,125234.75825001496
2005-03-01,South Dakota,125985.06590095478
2005-04-01,South Dakota,126677.65090745308
2005-05-01,South Dakota,127296.36693565531
2005-06-01,South Dakota,128016.29568163311
2005-07-01,South Dakota,128700.88462858748
2005-08-01,South Dakota,129480.7992368364
2005-09-01,South Dakota,130360.20328460354
2005-10-01,South Dakota,131217.09627050182
2005-11-01,South Dakota,131804.23891737746
2005-12-01,South Dakota,132156.17362009015
2006-01-01,South Dakota,132563.05352470584
2006-02-01,South Dakota,133066.78195845094
2006-03-01,South Dakota,133508.09309893893
2006-04-01,South Dakota,133742.7464822318
2006-05-01,South Dakota,134057.74926625015
2006-06-01,South Dakota,134492.1925275415
2006-07-01,South Dakota,135067.03979338033
2006-08-01,South Dakota,135437.8640562085
2006-09-01,South Dakota,135792.80611592773
2006-10-01,South Dakota,135954.6892579846
2006-11-01,South Dakota,136250.3649377287
2006-12-01,South Dakota,136638.55974552315
2007-01-01,South Dakota,137293.9699913899
2007-02-01,South Dakota,137769.8857133344
2007-03-01,South Dakota,138010.78762710394
2007-04-01,South Dakota,138086.07890120128
2007-05-01,South Dakota,138218.5447116649
2007-06-01,South Dakota,138593.34466299502
2007-07-01,South Dakota,138933.1712376998
2007-08-01,South Dakota,139363.5611759935
2007-09-01,South Dakota,139710.76704646263
2007-10-01,South Dakota,140117.1895109563
2007-11-01,South Dakota,140576.45371202056
2007-12-01,South Dakota,141128.28295748075
2008-01-01,South Dakota,141767.36675132602
2008-02-01,South Dakota,142295.50473488463
2008-03-01,South Dakota,142625.3004968473
2008-04-01,South Dakota,142704.23139687593
2008-05-01,South Dakota,142698.5617851829
2008-06-01,South Dakota,142768.24444104623
2008-07-01,South Dakota,142865.30327639202
2008-08-01,South Dakota,143040.81709847462
2008-09-01,South Dakota,143209.818157512
2008-10-01,South Dakota,143428.4190233729
2008-11-01,South Dakota,143675.88006499267
2008-12-01,South Dakota,143882.0029673348
2009-01-01,South Dakota,144145.41356062234
2009-02-01,South Dakota,144187.00113190676
2009-03-01,South Dakota,144110.1339117854
2009-04-01,South Dakota,143789.74582694063
2009-05-01,South Dakota,143432.5542294946
2009-06-01,South Dakota,143061.68235544735
2009-07-01,South Dakota,142633.20351314577
2009-08-01,South Dakota,142225.7154414742
2009-09-01,South Dakota,141811.49099765602
2009-10-01,South Dakota,141481.31932069882
2009-11-01,South Dakota,141198.2741130054
2009-12-01,South Dakota,141100.33609655642
2010-01-01,South Dakota,141179.09707844214
2010-02-01,South Dakota,141251.73855318775
2010-03-01,South Dakota,141369.37909966233
2010-04-01,South Dakota,141497.07599514475
2010-05-01,South Dakota,141739.60049991147
2010-06-01,South Dakota,141915.31731357714
2010-07-01,South Dakota,142013.9616044775
2010-08-01,South Dakota,142073.2099711535
2010-09-01,South Dakota,142031.0809907445
2010-10-01,South Dakota,141992.48750178638
2010-11-01,South Dakota,141944.11034031067
2010-12-01,South Dakota,141917.25647770078
2011-01-01,South Dakota,141864.6541006777
2011-02-01,South Dakota,141691.13985247622
2011-03-01,South Dakota,141526.92911868906
2011-04-01,South Dakota,141268.15528379733
2011-05-01,South Dakota,141082.91213787734
2011-06-01,South Dakota,141053.1648939581
2011-07-01,South Dakota,141101.04015479828
2011-08-01,South Dakota,141198.18801806154
2011-09-01,South Dakota,141177.1832542996
2011-10-01,South Dakota,141208.1014156431
2011-11-01,South Dakota,141295.30753635723
2011-12-01,South Dakota,141445.96867764893
2012-01-01,South Dakota,141601.82790325143
2012-02-01,South Dakota,141820.7373251495
2012-03-01,South Dakota,142355.61238839457
2012-04-01,South Dakota,143136.76541589727
2012-06-01,South Dakota,145920.99330933954
2012-07-01,South Dakota,147570.84386356277
2012-08-01,South Dakota,149017.67597521978
2012-09-01,South Dakota,150129.9066894249
2012-10-01,South Dakota,150737.49660560524
2012-11-01,South Dakota,150989.7651459902
2012-12-01,South Dakota,151262.4120051197
2013-01-01,South Dakota,151779.7816541612
2013-02-01,South Dakota,152451.55206153975
2013-03-01,South Dakota,153209.91369965658
2013-04-01,South Dakota,153905.94114904405
2013-05-01,South Dakota,154649.77297755273
2013-06-01,South Dakota,155287.7370237282
2013-07-01,South Dakota,155802.65959712036
2013-08-01,South Dakota,156393.37452244357
2013-09-01,South Dakota,156930.5558183002
2013-10-01,South Dakota,157717.6930221573
2013-11-01,South Dakota,158191.04078795578
2013-12-01,South Dakota,158424.29921203267
2014-01-01,South Dakota,158520.59715402036
2014-02-01,South Dakota,158442.20233251646
2014-03-01,South Dakota,158501.3983469817
2014-04-01,South Dakota,158568.94792474367
2014-05-01,South Dakota,158897.46499364317
2014-06-01,South Dakota,159364.5021281154
2014-07-01,South Dakota,160055.1087783563
